YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,4,27,1,UA,9725,N451XX,ORD,JFK,1628,1656,28,37,1733,145,176,121,942,1934,18,1853,1952,24,0,0,,0.0,0.0,16.0,1.0,7.0
2015,1,17,6,VX,882,N497XX,ORD,JFK,1113,1114,1,10,1124,275,281,265,1884,1549,6,1548,1555,1,0,0,,,,,,
2015,10,20,2,F9,1370,N797XX,ORD,CLT,1904,1904,0,35,1939,122,143,101,656,2120,7,2106,2127,2,0,0,,,,,,
2015,10,15,4,OO,5975,N618XX,ORD,DFW,1435,1433,-2,31,1504,281,299,262,2008,1926,6,1916,1932,-12,0,0,,,,,,
2015,1,15,4,HA,2416,N858XX,PHX,IAH,917,908,-9,27,935,228,247,209,1537,1304,11,1305,1315,-9,0,0,,,,,,
2015,8,12,3,B6,9511,N757XX,MIA,CLT,826,824,-2,34,858,390,418,365,2836,1503,19,1456,1522,1,0,0,,,,,,
2015,3,27,5,VX,2249,N568XX,SFO,ATL,543,645,62,11,656,180,177,157,1265,933,9,843,942,65,0,0,,0.0,0.0,0.0,65.0,0.0
2015,5,31,7,AA,1882,N420XX,LAX,MIA,2240,2233,-7,22,2255,371,386,358,2682,453,6,451,459,-7,0,0,,,,,,
2015,9,8,2,HA,7375,N383XX,DEN,ORD,504,504,0,23,527,257,266,230,1814,917,13,921,930,-7,0,0,,,,,,
2015,3,5,4,MQ,4952,N702XX,SFO,PHX,1619,0,0,26,0,52,0,0,260,0,11,556,0,0,0,1,A,,,,,
2015,11,1,7,NK,9987,N341XX,IAH,SEA,633,657,24,25,722,178,205,160,1185,1002,20,931,1022,25,0,0,,0.0,0.0,19.0,1.0,5.0
2015,4,30,4,MQ,6302,N706XX,DEN,ORD,1217,1217,0,23,1240,259,280,246,1835,1646,11,1636,1657,-5,0,0,,,,,,
2015,8,15,6,UA,9139,N302XX,CLT,PHX,1157,1202,5,13,1215,157,158,130,967,1425,15,1434,1440,11,0,0,,,,,,
2015,6,5,5,AS,2692,N524XX,MCO,LAS,519,639,80,30,709,381,416,370,2875,1319,16,1140,1335,72,0,0,,0.0,0.0,16.0,56.0,0.0
2015,4,23,4,OO,6581,N144XX,DEN,ATL,1238,1321,43,24,1345,395,417,380,2914,2005,13,1913,2018,38,0,0,,0.0,0.0,36.0,2.0,0.0
2015,2,2,1,VX,6944,N536XX,DEN,SFO,837,837,0,27,904,352,376,335,2648,1439,14,1429,1453,-8,0,0,,,,,,
2015,1,8,4,EV,8192,N648XX,ORD,SEA,2213,2218,5,39,2257,203,235,180,1334,157,16,136,213,9,0,0,,,,,,
2015,10,26,1,AA,6354,N349XX,ORD,CLT,1846,1849,3,36,1925,270,301,255,1862,2340,10,2316,2350,12,0,0,,,,,,
2015,11,7,6,VX,7984,N474XX,LAX,CLT,1649,1650,1,34,1724,313,329,284,2346,2208,11,2202,2219,8,0,0,,,,,,
2015,11,14,6,EV,6268,N851XX,SEA,LAX,1926,1924,-2,26,1950,131,157,115,844,2145,16,2137,2201,-9,0,0,,,,,,
2015,12,12,6,DL,7698,N149XX,MCO,ATL,2343,2340,-3,33,13,143,166,124,901,217,9,206,226,-11,0,0,,,,,,
2015,4,19,7,HA,6221,N385XX,ORD,LAS,1051,1051,0,36,1127,386,411,369,2773,1736,6,1717,1742,3,0,0,,,,,,
2015,12,5,6,VX,2026,N422XX,DFW,CLT,1201,1156,-5,31,1227,87,115,73,510,1340,11,1328,1351,-7,0,0,,,,,,
2015,11,10,2,AS,4161,N945XX,SEA,CLT,816,815,-1,24,839,118,120,91,754,1010,5,1014,1015,6,1,0,,,,,,
2015,8,29,6,VX,2644,N741XX,LAX,ORD,728,731,3,21,752,405,423,382,2983,1414,20,1413,1434,4,0,0,,,,,,
2015,2,6,5,F9,2732,N354XX,ORD,PHX,2007,2001,-6,12,2013,282,279,262,1980,35,5,49,40,-9,0,0,,,,,,
2015,6,1,1,F9,8153,N764XX,PHX,LAS,654,646,-8,35,721,354,381,333,2630,1254,13,1248,1307,-4,0,0,,,,,,
2015,11,6,5,DL,3412,N157XX,LAX,MCO,1147,1145,-2,34,1219,239,255,216,1616,1555,5,1546,1600,5,0,0,,,,,,
2015,10,20,2,WN,699,N517XX,CLT,SEA,715,709,-6,18,727,366,376,340,2621,1307,18,1321,1325,0,0,0,,,,,,
2015,4,20,1,HA,6424,N589XX,SFO,MIA,2223,2257,34,21,2318,352,364,330,2537,448,13,415,501,31,0,0,,0.0,0.0,1.0,2.0,28.0
2015,2,11,3,WN,4404,N760XX,LAX,SEA,2149,2149,0,36,2225,137,165,121,807,26,8,6,34,1,0,0,,,,,,
2015,7,1,3,WN,7619,N175XX,MIA,JFK,1633,1625,-8,37,1702,162,178,136,1099,1918,5,1915,1923,-4,0,0,,,,,,
2015,3,3,2,US,5453,N170XX,LAX,SFO,1602,1601,-1,16,1617,200,225,190,1331,1927,19,1922,1946,-10,0,0,,,,,,
2015,1,25,7,B6,5681,N289XX,CLT,ATL,1422,1419,-3,11,1430,186,196,166,1276,1716,19,1728,1735,0,0,0,,,,,,
2015,5,26,2,AS,3463,N665XX,JFK,DFW,1017,1034,17,27,1101,323,348,301,2323,1602,20,1540,1622,27,0,0,,0.0,0.0,0.0,27.0,0.0
2015,7,1,3,DL,3002,N963XX,SEA,LAX,1235,1254,19,31,1325,405,430,390,2982,1955,9,1920,2004,18,0,0,,0.0,0.0,0.0,18.0,0.0
2015,7,6,1,VX,2193,N684XX,LAS,MCO,1627,1620,-7,25,1645,204,232,188,1352,1953,19,1951,2012,-2,0,0,,,,,,
2015,11,11,3,MQ,1950,N741XX,SEA,LAS,1741,1741,0,10,1751,383,395,367,2832,2358,18,4,16,3,0,0,,,,,,
2015,10,2,5,WN,4940,N419XX,MIA,LAS,924,927,3,19,946,365,384,347,2752,1533,18,1529,1551,2,0,0,,,,,,
2015,3,15,7,AA,3398,N326XX,DFW,IAH,710,710,0,29,739,376,401,360,2833,1339,12,1326,1351,6,0,0,,,,,,
2015,12,16,3,EV,719,N681XX,CLT,IAH,1332,1323,-9,30,1353,321,333,296,2375,1849,7,1853,1856,-15,0,0,,,,,,
2015,11,14,6,AS,2239,N106XX,ATL,SFO,1234,1239,5,27,1306,147,172,137,973,1523,8,1501,1531,3,0,0,,,,,,
2015,1,10,6,F9,9716,N279XX,SFO,LAS,2016,2017,1,36,2053,62,76,32,293,2125,8,2118,2133,-6,0,0,,,,,,
2015,4,27,1,WN,9901,N847XX,ATL,LAX,1858,1901,3,29,1930,227,233,198,1604,2248,6,2245,2254,8,0,0,,,,,,
2015,2,28,6,HA,4716,N763XX,DFW,IAH,745,748,3,24,812,382,402,370,2759,1422,8,1407,1430,-4,0,0,,,,,,
2015,8,20,4,NK,2346,N383XX,MCO,SEA,759,757,-2,22,819,384,406,365,2845,1424,19,1423,1443,1,0,0,,,,,,
2015,1,9,5,EV,8526,N406XX,JFK,DFW,1138,1129,-9,16,1145,366,381,353,2614,1738,12,1744,1750,-10,0,0,,,,,,
2015,9,9,3,OO,5754,N976XX,MIA,LAX,1749,1750,1,25,1815,165,189,144,1015,2039,20,2034,2059,5,0,0,,,,,,
2015,11,11,3,AS,3865,N496XX,MCO,ATL,1044,1046,2,12,1058,381,390,364,2855,1702,14,1705,1716,12,0,0,,,,,,
2015,1,1,4,WN,5442,N100XX,JFK,MCO,2122,2122,0,40,2202,174,191,144,1239,26,7,16,33,-9,0,0,,,,,,
2015,11,7,6,AA,467,N758XX,LAX,CLT,1935,1939,4,28,2007,326,336,296,2414,103,12,101,115,11,0,0,,,,,,
2015,10,21,3,VX,6356,N989XX,JFK,SFO,1535,1620,45,27,1647,221,226,192,1573,1959,7,1916,2006,45,0,0,,0.0,0.0,32.0,13.0,0.0
2015,5,14,4,MQ,1958,N101XX,ATL,PHX,527,530,3,37,607,330,371,316,2401,1123,18,1057,1141,-5,0,0,,,,,,
2015,12,27,7,EV,8552,N353XX,LAX,SEA,1407,1358,-9,11,1409,202,218,189,1339,1718,18,1729,1736,-11,0,0,,,,,,
2015,10,4,7,F9,8814,N161XX,DEN,LAS,826,830,4,38,908,149,169,126,1010,1114,5,1055,1119,9,0,0,,,,,,
2015,1,7,3,WN,5355,N161XX,SFO,JFK,956,947,-9,18,1005,91,101,73,527,1118,10,1127,1128,1,0,0,,,,,,
2015,1,30,5,US,5856,N299XX,IAH,SEA,1959,2027,28,13,2040,81,72,54,443,2134,5,2120,2139,24,0,0,,0.0,0.0,0.0,24.0,0.0
2015,1,31,6,EV,9853,N857XX,PHX,LAX,2047,2039,-8,12,2051,132,130,111,794,2242,7,2259,2249,-3,0,0,,,,,,
2015,4,28,2,VX,8978,N263XX,PHX,SEA,1553,1555,2,19,1614,344,356,325,2507,2139,12,2137,2151,-3,0,0,,,,,,
2015,1,24,6,DL,3450,N101XX,CLT,DEN,1206,1236,30,22,1258,85,109,71,442,1409,16,1331,1425,40,0,0,,0.0,0.0,0.0,21.0,19.0
2015,10,11,7,EV,378,N117XX,SEA,PHX,1302,1256,-6,11,1307,255,258,230,1798,1657,17,1717,1714,2,0,0,,,,,,
2015,9,19,6,WN,1175,N192XX,DFW,LAS,511,504,-7,12,516,340,347,330,2560,1046,5,1051,1051,3,0,0,,,,,,
2015,8,8,6,WN,422,N190XX,SFO,DFW,728,722,-6,32,754,291,320,276,2090,1230,12,1219,1242,-16,0,0,,,,,,
2015,6,9,2,WN,9846,N695XX,CLT,ATL,1102,1251,109,21,1312,74,97,59,431,1411,17,1216,1428,104,0,0,,0.0,0.0,27.0,77.0,0.0
2015,12,1,2,F9,923,N724XX,IAH,JFK,2039,2044,5,10,2054,77,74,57,429,2151,7,2156,2158,14,0,0,,,,,,
2015,6,12,5,VX,886,N183XX,MCO,LAX,2033,2024,-9,17,2041,175,185,155,1187,2316,13,2328,2329,-5,0,0,,,,,,
2015,11,30,1,DL,3535,N671XX,PHX,SEA,1858,1851,-7,36,1927,100,137,85,500,2052,16,2038,2108,-14,0,0,,,,,,
2015,8,17,1,AS,1934,N702XX,DFW,IAH,1425,1519,54,24,1543,309,324,291,2242,2034,9,1934,2043,58,0,0,,0.0,0.0,30.0,28.0,0.0
2015,8,17,1,UA,7219,N857XX,MCO,SEA,1452,1449,-3,20,1509,58,76,43,233,1552,13,1550,1605,-9,0,0,,,,,,
2015,8,23,7,NK,4697,N330XX,CLT,LAS,2237,2234,-3,39,2313,278,307,258,1912,331,10,315,341,-7,0,0,,,,,,
2015,11,19,4,DL,5655,N162XX,DFW,DEN,1107,1110,3,36,1146,369,401,355,2791,1741,10,1716,1751,13,0,0,,,,,,
2015,2,6,5,OO,7898,N522XX,SFO,DFW,2212,2204,-8,19,2223,362,383,348,2612,411,16,414,427,-14,0,0,,,,,,
2015,2,11,3,F9,213,N466XX,DFW,LAX,2204,2155,-9,30,2225,304,317,275,2214,300,12,308,312,-2,0,0,,,,,,
2015,11,7,6,AS,5391,N870XX,MCO,ATL,2154,2149,-5,33,2222,396,428,385,2926,447,10,430,457,-13,0,0,,,,,,
2015,7,7,2,WN,3094,N644XX,ORD,JFK,1333,1334,1,38,1412,309,329,284,2201,1856,7,1842,1903,8,0,0,,,,,,
2015,1,1,4,B6,5523,N780XX,CLT,LAS,534,531,-3,34,605,373,407,358,2728,1203,15,1147,1218,-11,0,0,,,,,,
2015,2,18,3,MQ,2456,N457XX,MCO,DFW,1200,1222,22,27,1249,279,288,251,2065,1700,10,1639,1710,28,0,0,,0.0,0.0,17.0,11.0,0.0
2015,11,27,5,HA,8267,N982XX,IAH,SFO,1728,1732,4,13,1745,56,54,27,257,1812,14,1824,1826,-5,0,0,,,,,,
2015,4,11,6,US,3188,N816XX,MCO,IAH,2125,2128,3,17,2145,275,292,257,1923,202,18,200,220,-3,0,0,,,,,,
2015,12,27,7,MQ,7833,N768XX,SFO,DEN,1340,1408,28,30,1438,199,215,173,1356,1731,12,1659,1743,29,0,0,,0.0,0.0,0.0,29.0,0.0
2015,3,16,1,UA,379,N992XX,DEN,IAH,1106,1105,-1,21,1126,373,397,362,2709,1728,14,1719,1742,-7,0,0,,,,,,
2015,3,15,7,DL,3719,N645XX,IAH,ATL,718,711,-7,26,737,124,142,111,776,928,5,922,933,-13,0,0,,,,,,
2015,1,9,5,DL,5550,N896XX,SEA,MIA,528,520,-8,31,551,87,119,68,424,659,20,655,719,-4,0,0,,,,,,
2015,8,27,4,B6,6075,N793XX,IAH,MIA,917,916,-1,34,950,184,218,164,1314,1234,20,1221,1254,3,0,0,,,,,,
2015,10,4,7,VX,9984,N389XX,MCO,MIA,1503,1503,0,13,1516,359,369,347,2612,2103,9,2102,2112,5,0,0,,,,,,
2015,10,31,6,US,5413,N605XX,LAS,IAH,1040,1045,5,13,1058,277,284,255,1919,1513,16,1517,1529,9,0,0,,,,,,
2015,5,7,4,UA,2320,N857XX,MCO,JFK,553,550,-3,36,626,198,233,178,1380,924,19,911,943,-13,0,0,,,,,,
2015,8,1,6,AA,6482,N542XX,LAS,IAH,939,944,5,29,1013,382,403,367,2830,1620,7,1601,1627,5,0,0,,,,,,
2015,9,8,2,F9,2637,N347XX,DEN,CLT,1322,1318,-4,30,1348,275,298,262,1922,1810,6,1757,1816,0,0,0,,,,,,
2015,2,28,6,HA,3059,N244XX,CLT,MCO,630,0,0,40,0,383,0,0,2858,0,17,1945,0,0,0,1,C,,,,,
2015,7,2,4,MQ,8940,N570XX,SEA,LAX,2349,2351,2,10,1,268,264,241,1905,402,13,417,415,1,0,0,,,,,,
2015,3,12,4,AS,4651,N875XX,ORD,PHX,659,749,50,37,826,159,175,133,1044,1039,5,938,1044,59,0,0,,0.0,0.0,0.0,59.0,0.0
2015,2,11,3,US,896,N123XX,IAH,ORD,914,911,-3,10,921,157,164,138,1040,1139,16,1151,1155,-5,0,0,,,,,,
2015,8,18,2,NK,8891,N644XX,DFW,LAS,858,848,-10,20,908,184,189,157,1283,1145,12,1202,1157,-10,0,0,,,,,,
2015,2,7,6,WN,3810,N992XX,SEA,DEN,1410,0,0,15,0,201,0,0,1314,0,13,1219,0,0,0,1,C,,,,,
2015,9,26,6,OO,2209,N679XX,ATL,ORD,517,512,-5,21,533,235,233,206,1727,859,6,912,905,-3,0,0,,,,,,
2015,1,20,2,OO,184,N705XX,ORD,PHX,2346,2341,-5,10,2351,299,307,288,2153,439,9,445,448,-13,0,0,,,,,,
2015,6,19,5,VX,764,N414XX,MIA,ATL,2240,2243,3,26,2309,78,94,48,377,2357,20,2358,17,3,0,0,,,,,,
2015,8,22,6,NK,6695,N936XX,LAS,MCO,634,639,5,11,650,375,388,363,2820,1253,14,1249,1307,2,0,0,,,,,,
2015,7,18,6,WN,4957,N119XX,ORD,CLT,1446,1448,2,31,1519,283,307,265,1975,1944,11,1929,1955,-1,0,0,,,,,,
2015,10,20,2,OO,9829,N242XX,DFW,CLT,2331,2328,-3,28,2356,281,304,270,2063,426,6,412,432,0,0,0,,,,,,
2015,5,15,5,HA,2580,N693XX,PHX,SEA,2331,2330,-1,23,2353,339,346,317,2480,510,6,510,516,0,0,0,,,,,,
2015,3,29,7,B6,3949,N406XX,DEN,SFO,2203,2157,-6,19,2216,147,148,121,929,17,8,30,25,-7,0,0,,,,,,
2015,5,11,1,EV,7155,N960XX,JFK,SFO,1837,1833,-4,30,1903,229,252,211,1636,2234,11,2226,2245,-13,0,0,,,,,,
2015,4,26,7,EV,9425,N279XX,JFK,CLT,2000,1955,-5,21,2016,165,174,139,1116,2235,14,2245,2249,-1,0,0,,,,,,
2015,7,4,6,UA,1043,N142XX,SEA,DEN,733,727,-6,30,757,160,189,150,1121,1027,9,1013,1036,-7,0,0,,,,,,
2015,4,21,2,OO,5755,N831XX,SEA,CLT,919,0,0,19,0,175,0,0,1190,0,14,1028,0,0,0,1,A,,,,,
2015,1,11,7,EV,6927,N420XX,ORD,PHX,1148,1142,-6,26,1208,355,386,344,2643,1752,16,1743,1808,-5,0,0,,,,,,
2015,12,19,6,OO,1406,N946XX,LAS,IAH,716,708,-8,13,721,221,223,193,1495,1034,17,1057,1051,-15,0,0,,,,,,
2015,12,19,6,HA,1697,N360XX,SEA,PHX,1652,1657,5,25,1722,122,140,103,733,1905,12,1854,1917,-1,0,0,,,,,,
2015,12,5,6,NK,2494,N213XX,LAS,ORD,1112,1111,-1,36,1147,279,299,258,1914,1605,5,1551,1610,4,0,0,,,,,,
2015,9,5,6,HA,8844,N548XX,ATL,IAH,1523,1520,-3,10,1530,71,83,60,384,1630,13,1634,1643,-1,0,0,,,,,,
2015,6,27,6,WN,1157,N559XX,DFW,LAX,2132,2147,15,27,2214,97,108,71,542,2325,10,2309,2335,7,0,0,,,,,,
2015,11,5,4,NK,9286,N179XX,LAX,SFO,743,739,-4,33,812,66,90,39,372,851,18,849,909,1,0,0,,,,,,
2015,8,10,1,VX,8185,N584XX,PHX,MCO,2347,2337,-10,12,2349,249,254,237,1832,346,5,356,351,-2,0,0,,,,,,
2015,11,13,5,UA,4997,N410XX,IAH,PHX,1731,1732,1,16,1748,258,273,240,1879,2148,17,2149,2205,-3,0,0,,,,,,
2015,8,25,2,EV,610,N269XX,IAH,JFK,1143,1139,-4,37,1216,291,334,277,2120,1653,20,1634,1713,-4,0,0,,,,,,
2015,7,23,4,HA,7091,N191XX,DFW,MIA,1042,1120,38,27,1147,328,350,315,2341,1702,8,1610,1710,35,0,0,,0.0,0.0,0.0,31.0,4.0
2015,11,29,7,AS,952,N808XX,JFK,CLT,909,902,-7,27,929,91,108,75,459,1044,6,1040,1050,-14,0,0,,,,,,
2015,5,5,2,VX,1616,N108XX,SEA,DFW,1547,1539,-8,35,1614,134,154,113,771,1807,6,1801,1813,1,0,0,,,,,,
2015,10,12,1,EV,6914,N971XX,ORD,MCO,1051,1045,-6,23,1108,361,386,344,2626,1652,19,1652,1711,-7,0,0,,,,,,
2015,9,13,7,AA,7753,N323XX,SEA,LAS,1346,1345,-1,29,1414,399,424,387,2881,2041,8,2025,2049,4,0,0,,,,,,
2015,7,25,6,DL,661,N966XX,PHX,CLT,1959,1955,-4,25,2020,370,391,349,2742,209,17,209,226,1,0,0,,,,,,
2015,11,8,7,AA,8404,N349XX,MCO,PHX,1823,1850,27,33,1923,76,86,48,363,2011,5,1939,2016,35,0,0,,0.0,0.0,0.0,1.0,34.0
2015,7,11,6,B6,7834,N608XX,SFO,DEN,926,919,-7,19,938,224,240,211,1511,1309,10,1310,1319,-3,0,0,,,,,,
2015,6,4,4,UA,5126,N622XX,ORD,LAS,2211,2207,-4,20,2227,227,256,217,1578,204,19,158,223,-7,0,0,,,,,,
2015,10,8,4,UA,9659,N757XX,DFW,LAX,2238,2241,3,28,2309,149,166,132,1006,121,6,107,127,-5,0,0,,,,,,
2015,5,7,4,MQ,9382,N721XX,ATL,SEA,500,528,28,28,556,140,170,122,932,758,20,720,818,22,0,0,,0.0,0.0,0.0,18.0,4.0
2015,5,18,1,VX,8956,N758XX,ORD,MIA,1343,1352,9,36,1428,193,223,171,1347,1719,16,1656,1735,13,0,0,,,,,,
2015,12,5,6,VX,3605,N941XX,MCO,ORD,1723,1721,-2,20,1741,106,109,80,595,1901,9,1909,1910,-1,0,0,,,,,,
2015,4,24,5,OO,3601,N794XX,LAS,ATL,1055,1058,3,11,1109,97,88,71,542,1220,6,1232,1226,-6,0,0,,,,,,
2015,8,23,7,EV,1792,N884XX,LAS,PHX,1739,1749,10,25,1814,239,248,216,1643,2150,7,2138,2157,7,0,0,,,,,,
2015,10,23,5,EV,9052,N280XX,LAX,DEN,2346,2345,-1,34,19,382,407,366,2814,625,7,608,632,-8,0,0,,,,,,
2015,4,2,4,DL,9464,N393XX,LAX,CLT,501,459,-2,10,509,198,204,180,1420,809,14,819,823,-10,0,0,,,,,,
2015,10,30,5,UA,2638,N281XX,DFW,DEN,1735,1826,51,18,1844,246,262,230,1709,2234,14,2141,2248,61,0,0,,0.0,0.0,0.0,61.0,0.0
2015,8,13,4,OO,760,N667XX,PHX,IAH,2333,2338,5,18,2356,200,213,190,1285,306,5,253,311,1,0,0,,,,,,
2015,7,7,2,HA,3674,N160XX,MIA,PHX,1242,1236,-6,29,1305,374,394,353,2682,1858,12,1856,1910,-5,0,0,,,,,,
2015,1,13,2,VX,3744,N984XX,ATL,JFK,1956,1954,-2,27,2021,160,165,133,1050,2234,5,2236,2239,-7,0,0,,,,,,
2015,4,10,5,B6,370,N950XX,DFW,ATL,2300,2305,5,26,2331,259,286,248,1855,339,12,319,351,1,0,0,,,,,,
2015,1,11,7,MQ,9990,N961XX,ATL,IAH,2105,2126,21,19,2145,183,191,167,1270,32,5,8,37,21,0,0,,0.0,0.0,0.0,10.0,11.0
2015,1,4,7,B6,1357,N384XX,SEA,IAH,1522,1514,-8,27,1541,209,231,184,1483,1845,20,1851,1905,-2,0,0,,,,,,
2015,10,10,6,HA,1896,N318XX,LAS,SFO,1937,1930,-7,40,2010,129,170,117,795,2207,13,2146,2220,-13,0,0,,,,,,
2015,1,17,6,VX,1047,N308XX,ATL,DFW,512,542,30,34,616,254,272,225,1729,1001,13,926,1014,33,0,0,,0.0,0.0,13.0,16.0,4.0
2015,6,2,2,OO,9888,N329XX,DEN,SFO,850,852,2,30,922,371,406,357,2805,1519,19,1501,1538,12,0,0,,,,,,
2015,7,31,5,MQ,4029,N144XX,SFO,ATL,815,812,-3,25,837,79,103,58,469,935,20,934,955,-9,0,0,,,,,,
2015,4,18,6,AS,8410,N600XX,LAS,ORD,1509,1513,4,32,1545,344,355,316,2460,2101,7,2053,2108,-4,0,0,,,,,,
2015,11,5,4,US,2086,N204XX,CLT,DFW,849,920,31,38,958,328,351,301,2314,1459,12,1417,1511,23,0,0,,0.0,0.0,0.0,23.0,0.0
2015,10,30,5,WN,6317,N569XX,DEN,DFW,912,915,3,33,948,248,276,226,1683,1334,17,1320,1351,6,0,0,,,,,,
2015,5,4,1,AA,6956,N777XX,CLT,LAS,1757,1755,-2,40,1835,104,136,81,587,1956,15,1941,2011,5,0,0,,,,,,
2015,5,13,3,AA,2640,N979XX,DEN,LAS,1201,1206,5,36,1242,354,378,336,2518,1818,6,1755,1824,13,0,0,,,,,,
2015,9,29,2,DL,8644,N346XX,DFW,ATL,1515,1507,-8,14,1521,362,370,347,2737,2108,9,2117,2117,-7,0,0,,,,,,
2015,8,28,5,AA,1970,N289XX,DEN,SEA,1015,1011,-4,23,1034,128,149,114,746,1228,12,1223,1240,-9,0,0,,,,,,
2015,6,18,4,US,4439,N912XX,IAH,ATL,1129,1119,-10,29,1148,195,215,172,1342,1440,14,1444,1454,-18,0,0,,,,,,
2015,8,30,7,WN,1068,N440XX,ATL,SFO,935,1019,44,12,1031,395,399,371,2942,1642,16,1610,1658,42,0,0,,0.0,0.0,12.0,3.0,27.0
2015,3,17,2,VX,2460,N728XX,SFO,DEN,2013,2018,5,37,2055,383,409,360,2898,255,12,236,307,-4,0,0,,,,,,
2015,12,3,4,EV,7337,N742XX,DEN,JFK,2333,2336,3,35,11,183,215,171,1234,302,9,236,311,1,0,0,,,,,,
2015,12,26,6,MQ,3563,N773XX,ORD,MCO,1201,1245,44,15,1300,373,384,353,2779,1853,16,1814,1909,41,0,0,,0.0,0.0,38.0,3.0,0.0
2015,11,29,7,B6,8755,N336XX,CLT,JFK,1207,1213,6,10,1223,304,303,274,2113,1657,19,1711,1716,13,0,0,,,,,,
2015,4,24,5,F9,9460,N464XX,DFW,JFK,1345,1338,-7,13,1351,276,298,265,2030,1816,20,1821,1836,-14,0,0,,,,,,
2015,10,12,1,WN,8837,N607XX,DEN,ORD,1005,1018,13,12,1030,198,201,175,1405,1325,14,1323,1339,17,0,0,,0.0,0.0,0.0,17.0,0.0
2015,3,20,5,US,4809,N705XX,JFK,ORD,947,942,-5,28,1010,195,205,170,1290,1300,7,1302,1307,-11,0,0,,,,,,
2015,7,4,6,OO,9515,N771XX,ORD,JFK,1703,1736,33,32,1808,120,152,102,659,1950,18,1903,2008,38,0,0,,0.0,0.0,0.0,38.0,0.0
2015,9,26,6,B6,1930,N502XX,SFO,ATL,635,625,-10,31,656,64,91,45,341,741,15,739,756,-10,0,0,,,,,,
2015,3,30,1,NK,6362,N554XX,JFK,SEA,717,718,1,15,733,307,317,282,2206,1215,20,1224,1235,-6,0,0,,,,,,
2015,4,21,2,VX,8368,N611XX,PHX,DFW,1750,1741,-9,24,1805,335,350,318,2372,2323,8,2325,2331,-2,0,0,,,,,,
2015,12,22,2,B6,7866,N367XX,SFO,LAS,2207,2202,-5,15,2217,150,149,127,894,24,7,37,31,0,0,0,,,,,,
2015,1,23,5,HA,9607,N506XX,ATL,PHX,1946,2006,20,40,2046,266,299,253,1967,59,6,12,105,13,0,0,,,,,,
2015,7,18,6,VX,7281,N852XX,PHX,LAX,2305,2309,4,14,2323,399,397,376,2973,539,7,544,546,3,0,0,,,,,,
2015,11,21,6,WN,3849,N239XX,LAS,PHX,1724,1720,-4,27,1747,362,380,336,2582,2323,17,2326,2340,-7,0,0,,,,,,
2015,10,27,2,MQ,1311,N798XX,MCO,JFK,758,748,-10,20,808,358,378,345,2614,1353,13,1356,1406,-15,0,0,,,,,,
2015,10,7,3,EV,1152,N435XX,PHX,ATL,2256,2315,19,19,2334,394,406,368,2954,542,19,530,601,13,0,0,,,,,,
2015,12,4,5,B6,9239,N718XX,CLT,DEN,2208,2208,0,28,2236,199,226,188,1349,144,10,127,154,10,0,0,,,,,,
2015,3,20,5,MQ,2349,N123XX,IAH,DEN,2336,0,24,17,17,66,73,47,275,104,9,42,113,22,0,0,,0.0,0.0,0.0,22.0,0.0
2015,1,10,6,AS,4432,N704XX,DFW,LAS,2211,2208,-3,40,2248,149,187,139,996,107,8,40,115,-3,0,0,,,,,,
2015,1,24,6,UA,2005,N462XX,DEN,CLT,1448,1514,26,13,1527,254,253,231,1812,1918,9,1902,1927,31,0,0,,0.0,0.0,0.0,31.0,0.0
2015,1,23,5,MQ,8693,N753XX,JFK,SFO,1727,1718,-9,22,1740,62,75,46,219,1826,7,1829,1833,-10,0,0,,,,,,
2015,10,14,3,OO,5838,N691XX,PHX,CLT,1112,1115,3,17,1132,256,253,227,1829,1519,9,1528,1528,6,0,0,,,,,,
2015,7,21,2,UA,7848,N523XX,LAS,SEA,1501,1451,-10,11,1502,224,221,195,1604,1817,15,1845,1832,-11,0,0,,,,,,
2015,8,3,1,UA,9726,N881XX,LAX,IAH,1647,1648,1,37,1725,385,415,372,2783,2337,6,2312,2343,11,0,0,,,,,,
2015,8,17,1,F9,2532,N242XX,CLT,IAH,2003,2003,0,14,2017,302,297,275,2124,52,8,105,100,-5,0,0,,,,,,
2015,12,27,7,HA,5105,N574XX,IAH,MIA,1241,1232,-9,16,1248,308,313,290,2262,1738,7,1749,1745,-3,0,0,,,,,,
2015,1,19,1,NK,189,N733XX,JFK,PHX,1801,1753,-8,14,1807,304,301,274,2182,2241,13,2305,2254,-8,0,0,,,,,,
2015,10,3,6,B6,7282,N367XX,SFO,DFW,2014,2014,0,26,2040,379,398,353,2741,233,19,233,252,4,0,0,,,,,,
